test_mae
151,43.87499934024406
152,41.398919121838446
153,40.58039884885783
154,43.68783581577503
155,39.88772537263016
156,43.03118336464975
157,44.61114248617152
158,41.865892069205756
159,40.88803149938774
160,38.123082749229404
161,42.68709490985095
162,38.1990483680277
163,43.1176186505088
164,40.33518339895706
165,45.86311911497699
166,43.710169873960226
167,42.445670417599125
168,46.625509991344
169,39.62343703817084
170,39.891159402313896
171,45.12391008318203
172,40.24603750580585
173,37.94348002786809
174,37.62153364227505
175,39.18128443926023
176,42.960223973947556
177,37.601880172486595
178,38.85825077587299
179,41.54716100420133
180,37.53320188795761
181,40.56916023624541
182,38.57218455748849
183,39.451721699109065
184,38.74483411096567
185,44.51612773402863
186,41.837327275894104
187,38.34962314740531
188,38.85722056696787
189,44.275097775830766
190,39.66538827956762
191,43.562019037917494
192,38.86113061056454
193,43.48090402398345
194,39.311437133175694
195,36.94121541559346
196,39.80834881560613
197,42.931349755098594
198,39.12312695287759
199,41.71994283874509
200,38.19021291643795
201,37.5990923737491
202,36.341111306105645
203,39.92000096324368
204,38.79529290524849
205,40.85974050479247
206,38.095602924566144
207,37.91191301513744
208,41.21888788899211
209,44.814689070219146
210,38.55541982909682
211,40.689446280032094
212,37.73799706012752
213,36.33405785531816
214,43.92764456572225
215,37.47291602890259
216,37.1301662189123
217,38.62271955358274
218,39.813807636279186
219,38.782830115483684
220,36.05434277751974
221,35.44825995967572
222,37.16462230291771
223,39.28157525967994
224,36.08774358189419
225,43.929432504328
226,46.398864691973145
227,39.01068342798632
228,38.25088572235359
229,36.212071290588185
230,38.446798930139764
231,42.230597897225856
232,43.745028079212936
233,36.67760432060972
234,36.19849120413377
235,36.96624193778238
236,39.43453703605962
237,37.79391203605962
238,41.91038568012921
239,41.64986191308111
240,37.41803917894693
241,37.68322775039058
242,40.68096181860406
243,37.081997767385886
244,35.64668617784909
245,42.800571612549085
246,37.61275229067263
247,37.05390140079382
248,36.18876277287506
249,36.63883838090614
250,39.928080664400625
251,36.07258008117637
252,36.276927938816875
253,39.900720585441036
254,39.51676505826965
255,43.59697884558544
256,37.62007789078664
257,36.80558542783854
258,37.38993159650382
259,39.26018333298146
260,41.64801426656251
261,40.58167745587552
262,41.59412705052147
263,35.13775242262383
264,47.69439247033737
265,44.473152551408184
266,42.02967186378415
267,42.70908853396951
268,37.296446158636996
269,36.12942333372039
270,37.44737786597982
271,45.236605634843556
272,40.20631096144914
273,37.26985403559515
274,37.72574869104421
275,43.121831851961325
276,36.9516471466875
277,34.84760627348731
278,40.06764411708821
279,35.11824178999704
280,37.519115768694846
281,39.50355014672972
282,40.166279609846725
283,37.71232991491787
284,35.81036799866993
285,36.757631396993624
286,36.75800382922349
287,43.22932720727948
288,38.19382442047038
289,35.3705060723937
290,39.58269315014989
291,37.05250073892665
292,38.21917224380357
293,46.11525936325634
294,36.226353687244014
295,36.53975491386226
296,38.960972796942954
297,39.560008431680956
298,39.04456519444327
299,39.17457736034286
300,39.29675657380822
301,36.93460532079973
