6k1/7p/3Q4/3Pp3/3n3P/5r2/5K2/8 w - - 0 44,459
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 3 6,24
6k1/7p/3Q4/3Pp3/3n3P/5r2/8/4K3 b - - 1 44,469
5rk1/2Q4p/3p4/3Pp3/7P/5P2/2n2K2/8 b - - 1 42,481
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b - - 4 6,33
rnbq1rk1/1pp1bppp/p3pn2/8/2pP4/5NP1/PPQ1PPBP/RNB2RK1 w - - 0 8,29
4Qr2/3P2kp/4n3/4p3/7P/8/8/4K3 b - - 2 49,768
rnbq1rk1/ppp1bppp/4pn2/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7,34
rnbq1rk1/1pp1bppp/p3pn2/8/2QP4/5NP1/PP2PPBP/RNB2RK1 b - - 0 8,32
rnbq1rk1/ppp1bppp/4pn2/8/2pP4/5NP1/PPQ1PPBP/RNB2RK1 b - - 1 7,20
2Q2r2/6kp/3P4/4p3/3n3P/8/8/4K3 w - - 1 48,699
r2q1rk1/2pnbppp/p3pn2/1p6/3Pb3/5NP1/PP1BPPBP/RNQ2RK1 w - - 6 12,46
rnbq1rk1/2p1bppp/p3pn2/1p6/2QP4/5NP1/PP2PPBP/RNB2RK1 w - - 0 9,32
2rq1rk1/2pnbppp/p3pn2/Bp6/3Pb3/5NP1/PP1NPPBP/R1Q2RK1 b - - 9 13,32
2rq1rk1/2pnbppp/p3pn2/Bp6/3Pb3/5NP1/PP2PPBP/RNQ2RK1 w - - 8 13,32
rn1q1rk1/1bp1bppp/p3pn2/1p6/3P4/5NP1/PPQ1PPBP/RNB2RK1 w - - 2 10,32
rn1q1rk1/2p1bppp/p3pn2/1p6/3Pb3/5NP1/PPQBPPBP/RN3RK1 w - - 4 11,33
rn1q1rk1/2p1bppp/p3pn2/1p6/3Pb3/5NP1/PP1BPPBP/RNQ2RK1 b - - 5 11,33
rnbq1rk1/2p1bppp/p3pn2/1p6/3P4/5NP1/PPQ1PPBP/RNB2RK1 b - - 1 9,29
b1rq1rk1/2pnbppp/p3pn2/Bp6/3P4/5NP1/PP1NPPBP/R1Q2RK1 w - - 10 14,46
rn1q1rk1/1bp1bppp/p3pn2/1p6/3P4/5NP1/PPQBPPBP/RN3RK1 b - - 3 10,30
2rq1rk1/2p1bppp/p1n1pn2/Bp6/3Pb3/1N3NP1/PP1QPPBP/R4RK1 w - - 16 17,0
b1rq1rk1/2pnbppp/p3pn2/Bp6/3P4/5NP1/PPQNPPBP/R4RK1 b - - 11 14,46
2rq1rk1/2p1bppp/p1n1pn2/B7/1p1Pb3/1N3NP1/PP1QPPBP/R1R3K1 w - - 0 18,0
2rq1rk1/2p1bppp/p1n1pn2/Bp6/3Pb3/1N3NP1/PP1QPPBP/R1R3K1 b - - 17 17,0
r2q1rk1/2pnbppp/p3pn2/Bp6/3Pb3/5NP1/PP2PPBP/RNQ2RK1 b - - 7 12,45
1nrq1rk1/2p1bppp/p3pn2/Bp6/3Pb3/1N3NP1/PP1QPPBP/R4RK1 b - - 15 16,0
bnrq1rk1/2p1bppp/p3pn2/Bp6/3P4/1N3NP1/PPQ1PPBP/R4RK1 b - - 13 15,18
1nrq1rk1/2p1bppp/p3pn2/Bp6/3Pb3/1N3NP1/PPQ1PPBP/R4RK1 w - - 14 16,20
bnrq1rk1/2p1bppp/p3pn2/Bp6/3P4/5NP1/PPQNPPBP/R4RK1 w - - 12 15,48
2r2rk1/2p2ppp/p2qpn2/Q2b4/3P4/1N3NP1/PP2PPBP/2R3K1 b - - 4 22,-107
2rq1rk1/2p1bppp/p1R1pn2/B7/1p1Pb3/1N3NP1/PP1QPPBP/R5K1 b - - 0 18,-46
2rq1rk1/2p1bppp/p1b1pn2/8/1B1P4/1N3NP1/PP1QPPBP/R5K1 b - - 0 19,-58
2r2rk1/2p2ppp/p1bqpn2/8/1Q1P4/1N3NP1/PP2PPBP/R5K1 w - - 1 21,-60
2r2rk1/2p2ppp/p2qpn2/Q2b4/3P4/1N3NP1/PP2PPBP/R5K1 w - - 3 22,-39
2rq1rk1/2p1bppp/p1b1pn2/B7/1p1P4/1N3NP1/PP1QPPBP/R5K1 w - - 0 19,-58
1r3rk1/2p2ppp/1q2pn2/p1Qb4/3P4/1N4P1/PP1NPPBP/2R3K1 w - - 0 25,-108
2r2rk1/2p2ppp/p1bqpn2/Q7/3P4/1N3NP1/PP2PPBP/R5K1 b - - 2 21,-68
2rq1rk1/2p2ppp/p1b1pn2/8/1b1P4/1N3NP1/PP1QPPBP/R5K1 w - - 0 20,-57
1r3rk1/2p2ppp/pq2pn2/2Qb4/3P4/1N4P1/PP1NPPBP/2R3K1 b - - 8 24,-105
2rq1rk1/2p2ppp/p1b1pn2/8/1Q1P4/1N3NP1/PP2PPBP/R5K1 b - - 0 20,-60
1r3rk1/2p2ppp/1q3n2/p1Qp4/3P4/1N4P1/PP1NPP1P/2R3K1 w - - 0 26,-118
2r2rk1/2p2ppp/pq2pn2/Q2b4/3P4/1N3NP1/PP2PPBP/2R3K1 w - - 5 23,-29
1r3rk1/2p2ppp/1q2pn2/p1QB4/3P4/1N4P1/PP1NPP1P/2R3K1 b - - 0 25,-105
1r3rk1/2Q2ppp/5n2/p2p4/q2P4/1N4P1/1P1NPP1P/2R3K1 w - - 0 28,-211
2r2rk1/2p2ppp/pq2pn2/Q2b4/3P4/1N4P1/PP1NPPBP/2R3K1 b - - 6 23,-25
1r3rk1/2Q2ppp/5n2/p2p4/Pq1P4/1N4P1/1P1NPP1P/2R3K1 b - - 0 27,-229
1r3rk1/2p2ppp/5n2/p1Qp4/Pq1P4/1N4P1/1P1NPP1P/2R3K1 w - - 1 27,-111
1r3rk1/5pp1/5n1p/pq1p4/3P4/1N2P1P1/1P1N1P1P/2RQ2K1 b - - 1 30,-246
1r3rk1/2p2ppp/1q3n2/p1Qp4/P2P4/1N4P1/1P1NPP1P/2R3K1 b - - 0 26,-114
1r3rk1/5ppp/5n2/p2p4/q2P4/1N4P1/1PQNPP1P/2R3K1 b - - 1 28,-260
1r3rk1/2p2ppp/pq2pn2/Q2b4/3P4/1N4P1/PP1NPPBP/2R3K1 w - - 7 24,-39
1r3rk1/5ppp/5n2/pq1p4/3P4/1N4P1/1PQNPP1P/2R3K1 w - - 2 29,-250
1rr3k1/5pp1/5n1p/1q1p4/p2P4/1N2P1P1/1P1N1P1P/R2Q2K1 w - - 0 32,-104
1rr3k1/5pp1/5n1p/3p4/N2P4/4P1P1/1q1N1P1P/R2Q2K1 b - - 0 33,-84
1rr3k1/5pp1/5n1p/3p4/N2P4/4P1P1/2qN1P1P/R2Q2K1 w - - 1 34,-90
1rr3k1/5pp1/5n1p/2Np4/3P4/4P1P1/2qN1P1P/R2Q2K1 b - - 2 34,-115
1rr3k1/5pp1/5n1p/1qNp4/p2P4/4P1P1/1P1N1P1P/R2Q2K1 b - - 1 32,-109
1rr3k1/5pp1/5n1p/pq1p4/3P4/1N2P1P1/1P1N1P1P/R2Q2K1 b - - 3 31,-96
1r3rk1/5ppp/5n2/pq1p4/3P4/1N2P1P1/1PQN1P1P/2R3K1 b - - 0 29,-334
2r3k1/5pp1/5n1p/2Np4/3P4/4P1P1/1rQN1P1P/R5K1 b - - 0 35,-20
1rr3k1/5pp1/5n1p/pq1p4/3P4/1N2P1P1/1P1N1P1P/2RQ2K1 w - - 2 31,-80
1r3rk1/5pp1/5n1p/pq1p4/3P4/1N2P1P1/1PQN1P1P/2R3K1 w - - 0 30,-215
1rr3k1/5pp1/5n1p/2Np4/p2P4/4P1P1/1q1N1P1P/R2Q2K1 w - - 0 33,-109
2r3k1/5pp1/5n1p/2Np4/3P4/4P1P1/1rqN1P1P/R2Q2K1 w - - 3 35,-14
1r4k1/5pp1/5n1p/2Np4/3P4/1N2P1PP/1r3P2/R5K1 w - - 1 38,-22
2r3k1/5pp1/5n1p/2Np4/3P4/1N2P1P1/2r2P1P/R5K1 b - - 1 36,-43
6k1/5pp1/5n1p/3p4/3P4/3NP1PP/5P2/1rN3K1 b - - 1 40,-24
1r4k1/5pp1/5n1p/2Np4/3P4/4P1PP/1r3P2/R1N3K1 b - - 2 38,-35
1r4k1/5pp1/5n1p/2Np4/3P4/4P1PP/5P2/1RN3K1 b - - 0 39,-13
5k2/5p2/7p/3p2p1/3Pn1P1/3NP2P/4NPK1/1r6 b - - 0 43,0
8/4kp2/7p/3p2p1/3Pn1P1/3NP2P/4NPK1/1r6 w - - 1 44,0
8/4kp2/7p/3p2p1/3Pn1P1/3NP1NP/5PK1/1r6 b - - 2 44,0
8/4kp2/7p/3p2p1/3P2P1/3NP1nP/5PK1/1r6 w - - 0 45,0
8/4kp2/7p/3p2p1/3P2P1/3NP1KP/5P2/1r6 b - - 0 45,0
8/4kp2/7p/3p2p1/3P2P1/1r1NP1KP/5P2/8 w - - 1 46,0
8/4kp2/7p/3pN1p1/3P2P1/1r2P1KP/5P2/8 b - - 2 46,0
6k1/5pp1/7p/3p4/3Pn3/3NP1PP/5P2/1rN3K1 w - - 2 41,-23
8/4kp2/7p/3pN1p1/3P2P1/2r1P1KP/5P2/8 w - - 3 47,0
8/5p2/4k2p/3pN1p1/3P2PP/2r1P1K1/5P2/8 w - - 1 48,0
8/5p2/4k2p/3pN1P1/3P2P1/2r1P1K1/5P2/8 b - - 0 48,0
8/5p2/4k3/3pN1p1/3P2P1/2r1P1K1/5P2/8 w - - 0 49,0
8/5p2/4k3/3p2p1/3P2P1/2r1PNK1/5P2/8 b - - 1 49,0
8/8/4kp2/3p2p1/3P2P1/2r1PNK1/5P2/8 w - - 0 50,0
6k1/5pp1/5n1p/2Np4/3P4/4P1PP/5P2/1rN3K1 w - - 0 40,-37
5k2/5p2/7p/3p2p1/3Pn3/3NP1PP/4NPK1/1r6 w - - 0 43,-3
1r4k1/5pp1/5n1p/2Np4/3P4/4P1PP/5P2/RrN3K1 w - - 3 39,-35
8/4kp2/7p/3pN1p1/3P2PP/2r1P1K1/5P2/8 b - - 0 47,0
2r5/8/4kp2/3p2p1/3P2P1/4P1K1/5P2/5N2 b - - 3 51,0
2r5/8/4k3/3p1Pp1/3P4/4P1K1/5P2/5N2 b - - 0 52,0
2r5/8/8/3p1kp1/3P4/4P1K1/5P1N/8 b - - 1 53,0
2r5/8/8/3p1kp1/3P4/4P1K1/5P2/5N2 w - - 0 53,0
2r5/8/4kp2/3p2p1/3P2P1/4P1K1/5P1N/8 w - - 2 51,0
8/8/8/3p1kp1/3P4/4PPK1/7N/2r5 b - - 0 54,0
2r5/8/4k3/3p1pp1/3P2P1/4P1K1/5P2/5N2 w - - 0 52,0
2r3k1/5pp1/5n1p/2Np4/3P4/4P1P1/2rN1P1P/R5K1 w - - 0 36,-9
8/8/8/3p1kp1/3P4/4P1K1/5P1N/2r5 w - - 2 54,0
8/8/8/3p1kp1/3P2N1/4PP2/5K2/6r1 b - - 4 56,0
8/8/8/3p1kp1/3P2P1/4P3/5K2/8 b - - 0 57,0
8/8/8/3p2p1/3Pk1P1/4P3/5K2/8 w - - 1 58,0
8/8/8/3p2p1/3Pk1P1/4P3/4K3/8 b - - 2 58,0
8/8/8/3p1kp1/3P2r1/4PP2/5K2/8 w - - 0 57,0
8/8/8/3p1kp1/3P2N1/4PPK1/8/r7 b - - 2 55,0
8/8/8/3p1kp1/3P4/4PPK1/7N/r7 w - - 1 55,0
8/8/8/3p1kp1/3P2N1/4PPK1/8/6r1 w - - 3 56,0
1r4k1/5pp1/5n1p/2Np4/3P4/1N2P1P1/2r2P1P/R5K1 w - - 2 37,-22
8/8/4kp2/3p2p1/3P2P1/2r1P1K1/5P1N/8 b - - 1 50,-14
6k1/5pp1/7p/3p4/3Pn3/3NP1PP/5PK1/1rN5 b - - 3 41,-15
5k2/5pp1/7p/3p4/3Pn3/3NP1PP/5PK1/1rN5 w - - 4 42,-9
1r4k1/5pp1/5n1p/2Np4/3P4/1N2P1PP/2r2P2/R5K1 b - - 0 37,-15
5k2/5pp1/7p/3p4/3Pn3/3NP1PP/4NPK1/1r6 b - - 5 42,-24
r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,82
r1bqkb1r/pppnpppp/3p1n2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 2 4,81
r1bqkb1r/pppnpppp/3p1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 1 4,73
r1bqkb1r/pppn1ppp/3p1n2/4p1B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 5,44
rnbqkb1r/ppp1pppp/3p1n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,61
rnbqkb1r/ppp1pppp/3p1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,65
r1bqk2r/pppnbppp/3p1n2/4p1B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 6,47
r1bqk2r/pppnbppp/3p1n2/4p1B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 2 6,46
r1bqk2r/pp1nbppp/2pp1n2/4p1B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQkq - 0 7,52
r1bq1rk1/pp1nbppp/2pp1n2/4p1B1/2PP4/2N1PN2/PPQ2PPP/R3KB1R w KQ - 2 8,43
r1bqk2r/pp1nbppp/2pp1n2/4p1B1/2PP4/2N1PN2/PPQ2PPP/R3KB1R b KQkq - 1 7,53
r1bq1rk1/pp1nbppp/2pp1n2/4p1B1/2PP4/2N1PN2/PPQ2PPP/2KR1B1R b - - 3 8,32
r1bq1rk1/pp1nBpp1/2pp3p/4p2n/2PP4/2N1PN2/PPQ2PPP/2KR1B1R b - - 0 10,131
r1bq1rk1/pp1nbpp1/2pp1n1p/4p3/2PP3B/2N1PN2/PPQ2PPP/2KR1B1R b - - 1 9,28
r1b2rk1/pp1nqpp1/2pp3p/4p2n/2PP4/2N1PN2/PPQ2PPP/2KR1B1R w - - 0 11,129
r1b2rk1/pp1nqpp1/2pp1n1p/4p1P1/2PP4/2N1PN2/PPQ2P1P/2KR1B1R b - - 0 12,120
r1bq1rk1/pp1nbpp1/2pp1n1p/4p1B1/2PP4/2N1PN2/PPQ2PPP/2KR1B1R w - - 0 9,20
r1b2rk1/pp1nqpp1/2pp1n1p/4p3/2PP2P1/2N1PN2/PPQ2P1P/2KR1B1R w - - 1 12,134
r1b2rk1/pp1nqpp1/2pp3p/4p2n/2PP2P1/2N1PN2/PPQ2P1P/2KR1B1R b - - 0 11,126
r1bq1rk1/pp1nbpp1/2pp3p/4p2n/2PP3B/2N1PN2/PPQ2PPP/2KR1B1R w - - 2 10,123
r1b2rk1/pp1nqpp1/2pp1n2/4p1p1/2PP4/2N1PN2/PPQ2P1P/2KR1B1R w - - 0 13,125
r1b1rnk1/pp2qpp1/2pp1n2/4p1N1/2PP3P/2N1P3/PPQ1BP2/2KR3R b - - 2 15,106
r1b1rnk1/pp2qpp1/2pp1n2/4p1N1/2PP3P/2N1P3/PPQ2P2/2KR1B1R w - - 1 15,119
r1b1r1k1/pp1nqpp1/2pp1n2/4p1N1/2PP4/2N1P3/PPQ2P1P/2KR1B1R w - - 1 14,122
r3rnk1/p3qpp1/2pp1n2/1p3bN1/2PPp2P/2N1P1R1/PPQ1BP2/2K4R w - - 0 18,148
r1b1r1k1/pp1nqpp1/2pp1n2/4p1N1/2PP3P/2N1P3/PPQ2P2/2KR1B1R b - - 0 14,122
r3rnk1/p3qpp1/3p1n2/1B3bN1/3Pp2P/2N1P1R1/PPQ2P2/2K4R b - - 0 19,124
r1b2rk1/pp1nqpp1/2pp1n2/4p1N1/2PP4/2N1P3/PPQ2P1P/2KR1B1R b - - 0 13,118
r1b1rnk1/pp2qpp1/2pp1n2/6N1/2PPp2P/2N1P3/PPQ1BP2/2K3RR b - - 1 16,132
r1b1rnk1/pp2qpp1/2pp1n2/6N1/2PPp2P/2N1P3/PPQ1BP2/2KR3R w - - 0 16,139
r3rnk1/pp2qpp1/2pp1n2/5bN1/2PPp2P/2N1P3/PPQ1BP2/2K3RR w - - 2 17,149
r3rnk1/p3qpp1/3p1n2/1p3bN1/3Pp2P/2N1P1R1/PPQ1BP2/2K4R w - - 0 19,135
r3rnk1/p3qpp1/2pp1n2/1P3bN1/3Pp2P/2N1P1R1/PPQ1BP2/2K4R b - - 0 18,136
r1r2nk1/p3qpp1/3p1n2/1B3bN1/3Pp2P/2N1P1R1/PPQ2P2/2K4R w - - 1 20,142
r3rnk1/pp2qpp1/2pp1n2/5bN1/2PPp2P/2N1P1R1/PPQ1BP2/2K4R b - - 3 17,141
r4nk1/p1r1qpp1/3p1n2/1B3bN1/3Pp2P/2N1P1R1/PPQ2P2/2K4R w - - 5 22,107
r4nk1/p3qpp1/2rp1n2/1B3bN1/3Pp2P/2N1P1R1/PPQ2P2/2K4R b - - 4 21,128
r4nk1/p3qpp1/B1rp1n2/5bN1/3Pp2P/2N1P1R1/PPQ2P2/2K4R w - - 3 21,117
r1r2nk1/p3qpp1/B2p1n2/5bN1/3Pp2P/2N1P1R1/PPQ2P2/2K4R b - - 2 20,127
r5k1/p1r1qpp1/1n1p1n2/5bN1/3Pp2P/1BN1P1R1/PPQ2P2/1K5R b - - 10 24,72
r5k1/p1r1qpp1/1n3n2/3p1bN1/3Pp2P/1BN1P1R1/PPQ2P2/1K5R w - - 0 25,71
r5k1/p1r1qpp1/1n1p1n2/5bN1/B2Pp2P/2N1P1R1/PPQ2P2/1K5R w - - 9 24,63
r5k1/2r1qpp1/1n3n2/3p1bN1/p2Pp2P/PBN1P1R1/1PQ2P2/1KR5 w - - 0 27,40
r5k1/p1rnqpp1/3p1n2/5bN1/B2Pp2P/2N1P1R1/PPQ2P2/1K5R b - - 8 23,59
r4nk1/p1r1qpp1/3p1n2/1B3bN1/3Pp2P/2N1P1R1/PPQ2P2/1K5R b - - 6 22,118
r5k1/p1rnqpp1/3p1n2/1B3bN1/3Pp2P/2N1P1R1/PPQ2P2/1K5R w - - 7 23,116
r5k1/2r1qpp1/1n3n2/3p1bN1/p2Pp2P/P1N1P1R1/BPQ2P2/1KR5 b - - 1 27,41
r5k1/2r1qpp1/1n3n2/p2p1bN1/3Pp2P/PBN1P1R1/1PQ2P2/1KR5 b - - 0 26,-15
r5k1/p1r1qpp1/1n3n2/3p1bN1/3Pp2P/1BN1P1R1/PPQ2P2/1KR5 b - - 1 25,-15
r5k1/2r1qpp1/1n3n2/p2p1bN1/3Pp2P/1BN1P1R1/PPQ2P2/1KR5 w - - 0 26,-12
r5k1/2rq1pp1/1n3n2/3p1bN1/p2Pp2P/P1N1P1R1/BPQ2P2/1KR5 w - - 2 28,37
r5k1/2rq1pp1/5n2/3p1bN1/p1nPp2P/P1N1P1R1/BPQ2P2/K1R5 w - - 4 29,88
2r3k1/2rq1pp1/5n2/3p1bN1/p1BPp2P/P1N1P1R1/1P2QP2/K1R5 b - - 0 30,-40
r5k1/2rq1pp1/5n2/3p1bN1/p1nPp2P/P1N1P1R1/BP2QP2/K1R5 b - - 5 29,-52
r5k1/2rq1pp1/1n3n2/3p1bN1/p2Pp2P/P1N1P1R1/BPQ2P2/K1R5 b - - 3 28,40
2r3k1/2rq1pp1/5n2/3p1bN1/p1nPp2P/P1N1P1R1/BP2QP2/K1R5 w - - 6 30,-52
2r3k1/3q1pp1/5n2/3p1bN1/p1rPp2P/P1N1P3/1P2QP2/K1R3R1 b - - 1 31,-127
2r1n1k1/3q1pp1/8/3p1bN1/p1rPp2P/P1N1PP2/1P2Q3/K1R3R1 b - - 0 32,-168
2r1n1k1/3q1pp1/8/3p1bN1/p1rPp2P/P1N1P3/1P2QP2/K1R3R1 w - - 2 32,-132
2r1n1k1/3q2p1/5p2/3p1bN1/p1rPP2P/P1N1P3/1P2Q3/K1R3R1 b - - 0 33,-151
2r3k1/3q1pp1/5n2/3p1bN1/p1rPp2P/P1N1P1R1/1P2QP2/K1R5 w - - 0 31,-60
2r1n1k1/3q2p1/5p2/5bN1/p1rPp2P/P1N1P3/1P2Q3/K1R3R1 w - - 0 34,-168
2r1n1k1/3q2p1/4b3/3P2R1/p1r1p2P/P1N1P3/1P2Q3/K4R2 b - - 0 36,-460
2r1n1k1/3q2p1/8/5bR1/p1rPp2P/P1N1P3/1P2Q3/K4R2 b - - 0 35,-273
2r1n1k1/3q2p1/5p2/5bN1/p1rPp2P/P1N1P3/1P2Q3/K4RR1 b - - 1 34,-280
2r1n1k1/3q2p1/5p2/3p1bN1/p1rPp2P/P1N1PP2/1P2Q3/K1R3R1 w - - 0 33,-153
2r1n1k1/3q2p1/4b3/6R1/p1rPp2P/P1N1P3/1P2Q3/K4R2 w - - 1 36,-266
2r1n1k1/3q2p1/8/5bp1/p1rPp2P/P1N1P3/1P2Q3/K4RR1 w - - 0 35,-272
2r1n1k1/3q2p1/4b3/3P2R1/p3p2P/P1P1P3/4Q3/K4R2 b - - 0 37,-484
2r1n1k1/3q2p1/4b3/3P2R1/p3p2P/P1r1P3/1P2Q3/K4R2 w - - 0 37,-512
4n1k1/3q2p1/4b3/3P2R1/p3p2P/P1r1P3/4Q3/K4R2 w - - 0 38,-527
4n1k1/3q2p1/4P3/6R1/p3p2P/r3P3/1K2Q3/5R2 b - - 1 39,-3546
4n1k1/3q2p1/4P3/6R1/p3p2P/r3P3/4Q3/K4R2 w - - 0 39,-538
4n1k1/3q2p1/4P3/6R1/p3p2P/1r2P3/1K2Q3/5R2 w - - 2 40,-565
4n1k1/6p1/1q2P3/6R1/p3p2P/1r2P3/1Q3R2/1K6 b - - 11 44,-605
4n1k1/6p1/4q3/6R1/p3p2P/1r2P3/1Q3R2/1K6 w - - 0 45,-518
4n1k1/3q2p1/4P3/6R1/p3p2P/P1r1P3/4Q3/K4R2 b - - 0 38,-553
4n1k1/6p1/4q3/1R6/p3p2P/1r2P3/1Q3R2/1K6 b - - 1 45,-508
4n1k1/6p1/4q3/1R6/p3p2P/4P3/1r3R2/1K6 w - - 0 46,-537
4n1k1/6p1/1q2P3/6R1/p3p2P/1r2P3/1Q6/1K3R2 w - - 10 44,-654
6k1/6p1/4qn2/1R6/p3p2P/4P3/1K3R2/8 w - - 1 47,-595
6k1/6p1/4qn2/1R3R2/p3p2P/4P3/1K6/8 b - - 2 47,-642
6k1/6p1/3q1n2/1R3R2/p3p2P/4P3/1K6/8 w - - 3 48,-588
4n1k1/6p1/4q3/1R6/p3p2P/4P3/1K3R2/8 b - - 0 46,-558
6k1/6p1/5n2/1R3R1P/p3p3/4P3/1K1q4/8 w - - 1 49,-703
6k1/6p1/5n2/1R3R1P/p3p3/K3P3/3q4/8 b - - 2 49,-714
6k1/6p1/3q1n2/1R3R1P/p3p3/4P3/1K6/8 b - - 0 48,-695
6k1/6p1/5n2/1R3R1P/K3p3/4q3/8/8 b - - 0 50,-730
6k1/6p1/5n2/1R3R1P/K2qp3/8/8/8 w - - 1 51,-746
6k1/6p1/5n2/1R3R1P/3qp3/1K6/8/8 b - - 2 51,-825
6k1/6p1/5n2/1R3R1P/3q4/1K2p3/8/8 w - - 0 52,-796
6k1/6p1/5n1P/1R3R2/3q4/1K2p3/8/8 b - - 0 52,-1091
6k1/6p1/5n2/1R3R1P/p3p3/K3q3/8/8 w - - 0 50,-731
r1bqkbnr/pppp1p1p/2n3p1/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,39
4n1k1/2q3p1/4P3/6R1/p3p2P/r3P3/3Q4/1K3R2 b - - 7 42,-638
r1bqkbnr/pppp1p1p/2n3p1/1B4B1/3pP3/5N2/PPP2PPP/RN1QK2R b KQkq - 1 5,13
r1bqk1nr/ppppbp1p/2n3p1/1B4B1/3pP3/5N2/PPP2PPP/RN1QK2R w KQkq - 2 6,18
6k1/6p1/5n1P/1R3R2/3q4/1K6/4p3/8 w - - 0 53,-872
r1bqkbnr/pppp1p1p/2n3p1/1B2p3/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4,26
r1bqkbnr/pppp1p1p/2n3p1/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,29
r1bqk1nr/ppppBp1p/2n3p1/1B6/3pP3/5N2/PPP2PPP/RN1QK2R b KQkq - 0 6,17
r1b1k1nr/ppppqp1p/2n3p1/1B6/3pP3/5N2/PPP2PPP/RN1QK2R w KQkq - 0 7,26
r1b1k1nr/ppppqp1p/2B3p1/8/3pP3/5N2/PPP2PPP/RN1QK2R b KQkq - 0 7,0
r1b2rk1/ppp1qp1p/2p2np1/8/3QP3/5N2/PPP2PPP/RN3RK1 w - - 3 10,0
r1b1k1nr/ppp1qp1p/2p3p1/8/3pP3/5N2/PPP2PPP/RN1QK2R w KQkq - 0 8,4
r1b1k2r/ppp1qp1p/2p2np1/8/3QP3/5N2/PPP2PPP/RN2K2R w KQkq - 1 9,11
4n1k1/6p1/1q2P3/6R1/p3p2P/r3P3/1Q6/1K3R2 b - - 9 43,-692
r1b2rk1/ppp1qp1p/2p2np1/8/3QP3/2N2N2/PPP2PPP/R4RK1 b - - 4 10,0
r1b1k1nr/ppp1qp1p/2p3p1/8/3QP3/5N2/PPP2PPP/RN2K2R b KQkq - 0 8,10
r1b1k2r/ppp1qp1p/2p2np1/8/3QP3/5N2/PPP2PPP/RN3RK1 b kq - 2 9,0
r1br2k1/ppp2p1p/2p2np1/4q3/4P3/2N2N2/PPP2PPP/R4RK1 w - - 0 12,6
r1br2k1/ppp2p1p/2p2np1/4N3/4P3/2N5/PPP2PPP/R4RK1 b - - 0 12,0
r1b1r1k1/p1p2p1p/1pp2np1/4N3/4PP2/2N5/PPP3PP/3R1RK1 b - - 1 14,0
r1b1r1k1/p1p2p1p/1pp2np1/4N3/4PP2/2N5/PPP3PP/R4RK1 w - - 0 14,0
r1br2k1/ppp1qp1p/2p2np1/4Q3/4P3/2N2N2/PPP2PPP/R4RK1 b - - 6 11,0
r1b1r3/p1p2pkp/1pp2np1/4N3/4PP2/2N5/PPP3PP/3R1RK1 w - - 2 15,0
r1b1r1k1/ppp2p1p/2p2np1/4N3/4P3/2N5/PPP2PPP/R4RK1 w - - 1 13,3
r1b1r3/p1p2pkp/1pp2np1/4N3/4PP2/2N4P/PPP3P1/3R1RK1 b - - 0 15,0
3Rr3/pbp2pkp/1pp2np1/4N3/4PPP1/2N4P/PPP5/5RK1 b - - 0 17,0
3r4/pbp2pkp/1pp2np1/4N3/4PPP1/2N4P/PPP5/5RK1 w - - 0 18,0
3r4/pbp2pkp/1pp2np1/8/4PPP1/2N2N1P/PPP5/5RK1 b - - 1 18,0
3r4/pbp2pkp/1p3np1/2p5/4PPP1/2N2N1P/PPP5/5RK1 w - - 0 19,0
r3r3/pbp2pkp/1pp2np1/4N3/4PP2/2N4P/PPP3P1/3R1RK1 w - - 1 16,10
r3r3/pbp2pkp/1pp2np1/4N3/4PPP1/2N4P/PPP5/3R1RK1 b - - 0 16,1
3r4/pbp2pkp/1p4p1/2p1P3/4nPP1/2N2N1P/PPP5/5RK1 w - - 1 20,0
3r4/pbp2pkp/1p3np1/2p1P3/5PP1/2N2N1P/PPP5/5RK1 b - - 0 19,0
8/pbp2pkp/1p4p1/2p1P3/4nPP1/2N2N1P/PPP5/3r2K1 w - - 0 21,0
3rr3/pbp2pkp/1pp2np1/4N3/4PPP1/2N4P/PPP5/3R1RK1 w - - 1 17,0
8/pbp2pkp/1p4p1/2p1P3/4nPP1/5N1P/PPP5/3N2K1 b - - 0 21,0
